osmid,y,x,street_count,highway,junction,ref,railway,geometry
559420255,41.4170978,2.2049199,4,,,,,POINT (2.2049199 41.4170978)
559420263,41.4178125,2.2058844,3,,,,,POINT (2.2058844 41.4178125)
559424460,41.4120567,2.1911657,4,,,,,POINT (2.1911657 41.4120567)
559424461,41.4129222,2.1923236,3,,,,,POINT (2.1923236 41.4129222)
559424462,41.4146132,2.1945785,4,,,,,POINT (2.1945785 41.4146132)
559424463,41.4137605,2.193455,4,,,,,POINT (2.193455 41.4137605)
559764755,41.3820118,2.1587491,4,,,,,POINT (2.1587491 41.3820118)
559765962,41.386174,2.1643098,3,,,,,POINT (2.1643098 41.386174)
559765964,41.3884564,2.1671752,4,,,,,POINT (2.1671752 41.3884564)
559765972,41.3871122,2.1655422,4,,,,,POINT (2.1655422 41.3871122)
559767786,41.3769988,2.1517497,3,,,,,POINT (2.1517497 41.3769988)
559787230,41.3907472,2.1697109,3,,,,,POINT (2.1697109 41.3907472)
559787231,41.3904957,2.170052,4,,,,,POINT (2.170052 41.3904957)
559787232,41.3913707,2.1711887,4,,,,,POINT (2.1711887 41.3913707)
559787233,41.3922165,2.1723219,4,,,,,POINT (2.1723219 41.3922165)
559787234,41.3930732,2.1734606,4,,,,,POINT (2.1734606 41.3930732)
559787235,41.3933214,2.1731251,3,,,,,POINT (2.1731251 41.3933214)
559787236,41.3924622,2.1719792,4,,,,,POINT (2.1719792 41.3924622)
559787238,41.3941639,2.1743006,4,,,,,POINT (2.1743006 41.3941639)
559794881,41.3956442,2.1768046,4,,,,,POINT (2.1768046 41.3956442)
559794884,41.3964568,2.1779862,4,,,,,POINT (2.1779862 41.3964568)
559794885,41.3973218,2.1791325,4,,,,,POINT (2.1791325 41.3973218)
559794886,41.3981702,2.1802567,4,,,,,POINT (2.1802567 41.3981702)
559794889,41.3990084,2.1813821,4,,,,,POINT (2.1813821 41.3990084)
559794893,41.3999277,2.1826171,4,traffic_signals,,,,POINT (2.1826171 41.3999277)
559794895,41.4001888,2.1822651,3,traffic_signals,,,,POINT (2.1822651 41.4001888)
559803319,41.4024454,2.1836254,3,,,,,POINT (2.1836254 41.4024454)
560006189,41.4209902,2.2106241,3,,,,,POINT (2.2106241 41.4209902)
560006192,41.4204443,2.209413,3,,,,,POINT (2.209413 41.4204443)
560006194,41.4209265,2.2100445,3,,,,,POINT (2.2100445 41.4209265)
560006195,41.4211672,2.2130355,3,,,,,POINT (2.2130355 41.4211672)
560006201,41.421984,2.2119344,4,traffic_signals,,,,POINT (2.2119344 41.421984)
560006202,41.4221646,2.211704,4,,,,,POINT (2.211704 41.4221646)
560025956,41.416741,2.2140221,3,,,,,POINT (2.2140221 41.416741)
560025958,41.41937,2.2105606,3,,,,,POINT (2.2105606 41.41937)
560559159,41.4104255,2.1258848,3,,,,,POINT (2.1258848 41.4104255)
561249956,41.424391,2.1434648,4,,,,,POINT (2.1434648 41.424391)
561249958,41.4251355,2.15266,3,,,,,POINT (2.15266 41.4251355)
561249968,41.4234693,2.1475314,3,,,,,POINT (2.1475314 41.4234693)
561249971,41.4234633,2.1446259,3,,,,,POINT (2.1446259 41.4234633)
561521641,41.4223324,2.1960162,3,,,,,POINT (2.1960162 41.4223324)
561521651,41.4222045,2.1984002,3,crossing,,,,POINT (2.1984002 41.4222045)
561521656,41.4216252,2.1987633,3,,,,,POINT (2.1987633 41.4216252)
561521683,41.4242124,2.1992865,3,,,,,POINT (2.1992865 41.4242124)
561521685,41.4255279,2.2002344,4,,,,,POINT (2.2002344 41.4255279)
561521686,41.4257741,2.2004742,4,,,,,POINT (2.2004742 41.4257741)
561521688,41.4256894,2.1999694,4,,,,,POINT (2.1999694 41.4256894)
561521689,41.4259159,2.2002129,3,,,,,POINT (2.2002129 41.4259159)
565479524,41.375957,2.1360242,4,,,,,POINT (2.1360242 41.375957)
566734372,41.3563944,2.1255161,3,,,,,POINT (2.1255161 41.3563944)
566737254,41.3567873,2.1246239,3,,,,,POINT (2.1246239 41.3567873)
566748722,41.3586891,2.119433,3,,,,,POINT (2.119433 41.3586891)
567448761,41.4055902,2.1567687,3,,,,,POINT (2.1567687 41.4055902)
567448762,41.4051666,2.1572503,3,,,,,POINT (2.1572503 41.4051666)
567451703,41.406255,2.1498444,3,,,,,POINT (2.1498444 41.406255)
567453718,41.4185962,2.1363071,3,,,,,POINT (2.1363071 41.4185962)
567453739,41.4188424,2.1366363,3,,,,,POINT (2.1366363 41.4188424)
567456652,41.4086484,2.1236092,3,motorway_junction,,7,,POINT (2.1236092 41.4086484)
567474424,41.4104488,2.1254807,3,,,,,POINT (2.1254807 41.4104488)
567474427,41.4104857,2.1255164,3,,,,,POINT (2.1255164 41.4104857)
567474429,41.4105335,2.1256331,3,,,,,POINT (2.1256331 41.4105335)
567477671,41.4087438,2.1240313,3,,,,,POINT (2.1240313 41.4087438)
567478392,41.4109749,2.1317515,4,,,,,POINT (2.1317515 41.4109749)
568117147,41.4219051,2.1409982,3,,,,,POINT (2.1409982 41.4219051)
568117156,41.421991,2.140746,3,,,,,POINT (2.140746 41.421991)
568117164,41.4219075,2.1407048,3,,,,,POINT (2.1407048 41.4219075)
568495538,41.4092258,2.1994597,4,,,,,POINT (2.1994597 41.4092258)
568495548,41.4094892,2.2013859,3,,,,,POINT (2.2013859 41.4094892)
568495561,41.4103341,2.202522,3,,,,,POINT (2.202522 41.4103341)
568648969,41.4118269,2.1239723,4,,,,,POINT (2.1239723 41.4118269)
568811043,41.3703603,2.1706065,3,,,,,POINT (2.1706065 41.3703603)
568847326,41.4056193,2.1242514,3,,,,,POINT (2.1242514 41.4056193)
568847327,41.4062753,2.1236288,4,,,,,POINT (2.1236288 41.4062753)
568847328,41.4072506,2.1255182,4,,,,,POINT (2.1255182 41.4072506)
568847329,41.406285,2.1252809,4,,,,,POINT (2.1252809 41.406285)
568847331,41.4067119,2.1260377,4,,,,,POINT (2.1260377 41.4067119)
568847332,41.4072519,2.1287567,1,,,,,POINT (2.1287567 41.4072519)
568847334,41.4084421,2.1278424,3,,,,,POINT (2.1278424 41.4084421)
568847339,41.411204,2.1313578,3,,,,,POINT (2.1313578 41.411204)
568847350,41.40104,2.1500551,4,traffic_signals,,,,POINT (2.1500551 41.40104)
569768101,41.3726447,2.1281343,4,,,,,POINT (2.1281343 41.3726447)
569768102,41.37214,2.1285466,4,,,,,POINT (2.1285466 41.37214)
569768103,41.3730993,2.1291665,4,,,,,POINT (2.1291665 41.3730993)
571411365,41.3729762,2.1365401,3,,,,,POINT (2.1365401 41.3729762)
573420810,41.3732821,2.1311502,4,,,,,POINT (2.1311502 41.3732821)
573420811,41.3733609,2.1313539,4,,,,,POINT (2.1313539 41.3733609)
573420816,41.3727921,2.1316028,3,,,,,POINT (2.1316028 41.3727921)
573420819,41.3727013,2.1313624,3,,,,,POINT (2.1313624 41.3727013)
573420824,41.3773129,2.1264548,3,,,,,POINT (2.1264548 41.3773129)
573420826,41.3764391,2.1277805,2,,,,,POINT (2.1277805 41.3764391)
573420830,41.3761514,2.1285544,1,,,,,POINT (2.1285544 41.3761514)
573420835,41.3763389,2.1296752,3,,,,,POINT (2.1296752 41.3763389)
573420841,41.3765659,2.1282146,3,,,,,POINT (2.1282146 41.3765659)
573420842,41.3768538,2.1294771,3,,,,,POINT (2.1294771 41.3768538)
573420847,41.3778112,2.1277724,4,,,,,POINT (2.1277724 41.3778112)
573420850,41.3776753,2.1274147,4,,,,,POINT (2.1274147 41.3776753)
573484619,41.3776138,2.1382816,3,,,,,POINT (2.1382816 41.3776138)
575781189,41.3866902,2.1939657,1,,,,,POINT (2.1939657 41.3866902)
575781196,41.3876306,2.1941706,4,,,,,POINT (2.1941706 41.3876306)
575781202,41.3893134,2.19425,3,,,,,POINT (2.19425 41.3893134)
578369832,41.3784895,2.1275266,3,traffic_signals,,,,POINT (2.1275266 41.3784895)
582942236,41.3910488,2.193389,3,,,,,POINT (2.193389 41.3910488)
583257390,41.4198689,2.140726,3,traffic_signals,,,,POINT (2.140726 41.4198689)
583257391,41.4091724,2.1482088,3,,,,,POINT (2.1482088 41.4091724)
585245862,41.4058096,2.1963485,3,,,,,POINT (2.1963485 41.4058096)
585250803,41.4053286,2.1944487,3,,,,,POINT (2.1944487 41.4053286)
588014356,41.3671674,2.1752063,3,,,,,POINT (2.1752063 41.3671674)
597212245,41.4078839,2.2058059,3,,,,,POINT (2.2058059 41.4078839)
597212246,41.4045562,2.2101863,3,,,,,POINT (2.2101863 41.4045562)
597218402,41.4054855,2.2112014,3,,,,,POINT (2.2112014 41.4054855)
597218414,41.4051608,2.2107709,4,,,,,POINT (2.2107709 41.4051608)
597218416,41.4054523,2.2102802,3,,,,,POINT (2.2102802 41.4054523)
597218424,41.4035736,2.2092388,4,,,,,POINT (2.2092388 41.4035736)
597218426,41.4029436,2.2077669,3,,,,,POINT (2.2077669 41.4029436)
597222067,41.4027811,2.1991294,3,,,,,POINT (2.1991294 41.4027811)
597222090,41.4047638,2.2009457,4,,,,,POINT (2.2009457 41.4047638)
597239681,41.4124096,2.1952357,3,,,,,POINT (2.1952357 41.4124096)
597239682,41.4132794,2.1963883,3,,,,,POINT (2.1963883 41.4132794)
597263757,41.4066945,2.1961194,4,,,,,POINT (2.1961194 41.4066945)
597263758,41.4075952,2.1949697,3,,,,,POINT (2.1949697 41.4075952)
597441690,41.4162365,2.201482,4,,,,,POINT (2.201482 41.4162365)
597933738,41.4155853,2.1978692,4,,,,,POINT (2.1978692 41.4155853)
597933742,41.4147231,2.2012424,4,,,,,POINT (2.2012424 41.4147231)
597933744,41.4153887,2.2003738,4,,,,,POINT (2.2003738 41.4153887)
597933805,41.4171065,2.1936018,3,,,,,POINT (2.1936018 41.4171065)
597933808,41.4161828,2.1970647,4,,,,,POINT (2.1970647 41.4161828)
597933809,41.4163268,2.196868,4,,,,,POINT (2.196868 41.4163268)
597933811,41.4179604,2.1947162,3,,,,,POINT (2.1947162 41.4179604)
597933812,41.4152588,2.1958345,4,,,,,POINT (2.1958345 41.4152588)
597933813,41.4146602,2.1966501,4,,,,,POINT (2.1966501 41.4146602)
597933814,41.4136597,2.1981146,4,,,,,POINT (2.1981146 41.4136597)
597933815,41.4130182,2.1989913,3,,,,,POINT (2.1989913 41.4130182)
597933816,41.4154882,2.1957475,4,,,,,POINT (2.1957475 41.4154882)
597933817,41.4149051,2.1997305,3,,,,,POINT (2.1997305 41.4149051)
598217461,41.4265116,2.1968258,1,,,,,POINT (2.1968258 41.4265116)
598217794,41.4279191,2.1973866,2,,,,,POINT (2.1973866 41.4279191)
598220048,41.4246578,2.1997537,3,,,,,POINT (2.1997537 41.4246578)
600821397,41.3874815,2.196383,3,,,,,POINT (2.196383 41.3874815)
600821398,41.3876255,2.1965745,3,,,,,POINT (2.1965745 41.3876255)
600821405,41.3880309,2.1959987,3,,,,,POINT (2.1959987 41.3880309)
600821408,41.3930635,2.1890652,4,traffic_signals,,,,POINT (2.1890652 41.3930635)
600830525,41.3939322,2.1879214,4,,,,,POINT (2.1879214 41.3939322)
604527107,41.3605311,2.1600436,1,turning_circle,,,,POINT (2.1600436 41.3605311)
604943427,41.4175958,2.1385722,4,,,,,POINT (2.1385722 41.4175958)
604943434,41.4177275,2.1386596,4,,,,,POINT (2.1386596 41.4177275)
604943444,41.4174967,2.1389223,4,,,,,POINT (2.1389223 41.4174967)
604943448,41.4176298,2.1389694,3,,,,,POINT (2.1389694 41.4176298)
610836223,41.3668008,2.1191657,4,,,,,POINT (2.1191657 41.3668008)
610836227,41.3674319,2.1190511,1,,,,,POINT (2.1190511 41.3674319)
610836234,41.3658739,2.1206633,3,,,,,POINT (2.1206633 41.3658739)
610836244,41.3666768,2.1198691,3,,,,,POINT (2.1198691 41.3666768)
610836249,41.3676172,2.1197837,1,,,,,POINT (2.1197837 41.3676172)
610836254,41.3676877,2.1204886,1,,,,,POINT (2.1204886 41.3676877)
610836319,41.3663185,2.1178184,1,crossing,,,,POINT (2.1178184 41.3663185)
612363395,41.3721792,2.1586198,3,,,,,POINT (2.1586198 41.3721792)
612363409,41.3734027,2.1596286,3,,,,,POINT (2.1596286 41.3734027)
614623610,41.4219246,2.1418563,3,,,,,POINT (2.1418563 41.4219246)
614849044,41.4224118,2.1419163,3,,,,,POINT (2.1419163 41.4224118)
614849048,41.4234555,2.1457826,3,,,,,POINT (2.1457826 41.4234555)
615815427,41.4246511,2.142624,4,,,,,POINT (2.142624 41.4246511)
616512950,41.4128053,2.1901581,6,,,,,POINT (2.1901581 41.4128053)
616512963,41.4091195,2.1942356,3,,,,,POINT (2.1942356 41.4091195)
616512964,41.410655,2.1917731,3,,,,,POINT (2.1917731 41.410655)
617606321,41.3763692,2.1215436,3,,,,,POINT (2.1215436 41.3763692)
618300957,41.4138805,2.1955815,3,,,,,POINT (2.1955815 41.4138805)
618356556,41.4170824,2.2026346,4,,,,,POINT (2.2026346 41.4170824)
618404475,41.4192456,2.1839008,4,,,,,POINT (2.1839008 41.4192456)
618404476,41.4209278,2.1808717,3,,,,,POINT (2.1808717 41.4209278)
618404478,41.4142141,2.1906086,3,,,,,POINT (2.1906086 41.4142141)
618404479,41.4144919,2.1900699,3,,,,,POINT (2.1900699 41.4144919)
618404480,41.4153914,2.1890307,4,,,,,POINT (2.1890307 41.4153914)
618431743,41.4104161,2.1978784,3,,,,,POINT (2.1978784 41.4104161)
618431744,41.4112841,2.1990308,4,,,,,POINT (2.1990308 41.4112841)
618431745,41.4121373,2.2001831,3,,,,,POINT (2.2001831 41.4121373)
618431746,41.4118248,2.2006321,3,,,,,POINT (2.2006321 41.4118248)
618431747,41.412466,2.1997391,3,,,,,POINT (2.1997391 41.412466)
619005043,41.4237053,2.1653189,4,,,,,POINT (2.1653189 41.4237053)
619407541,41.4083689,2.202873,3,,,,,POINT (2.202873 41.4083689)
619410240,41.4075184,2.201751,4,,,,,POINT (2.201751 41.4075184)
619421797,41.4119606,2.1958271,3,,,,,POINT (2.1958271 41.4119606)
619422387,41.4128257,2.1969917,4,,,,,POINT (2.1969917 41.4128257)
619423078,41.4128366,2.1946731,4,,,,,POINT (2.1946731 41.4128366)
619535108,41.4083153,2.1897119,3,,,,,POINT (2.1897119 41.4083153)
620148159,41.4131098,2.1988661,3,,,,,POINT (2.1988661 41.4131098)
620148176,41.4106609,2.19756,3,crossing,,,,POINT (2.19756 41.4106609)
620148180,41.4115305,2.1987124,4,,,,,POINT (2.1987124 41.4115305)
620148190,41.4123896,2.1998569,3,,,,,POINT (2.1998569 41.4123896)
620148198,41.4122648,2.1977377,3,,,,,POINT (2.1977377 41.4122648)
626121358,41.3545643,2.1215741,3,,,,,POINT (2.1215741 41.3545643)
626121368,41.3540916,2.1219012,3,,,,,POINT (2.1219012 41.3540916)
626121370,41.3544172,2.1221773,3,,,,,POINT (2.1221773 41.3544172)
626121381,41.3551656,2.1230566,3,,,,,POINT (2.1230566 41.3551656)
626121383,41.354637,2.1219108,3,,,,,POINT (2.1219108 41.354637)
626125420,41.3561665,2.124854,3,,,,,POINT (2.124854 41.3561665)
626125430,41.3570176,2.1257682,3,,,,,POINT (2.1257682 41.3570176)
626125431,41.3577255,2.1255552,3,,,,,POINT (2.1255552 41.3577255)
626125437,41.3586059,2.1270688,3,,,,,POINT (2.1270688 41.3586059)
626125443,41.3583027,2.1274029,3,,,,,POINT (2.1274029 41.3583027)
626125444,41.3583025,2.1275001,3,,,,,POINT (2.1275001 41.3583025)
626125445,41.358312,2.1275606,3,,,,,POINT (2.1275606 41.358312)
626125446,41.3583437,2.1276551,3,,,,,POINT (2.1276551 41.3583437)
626125448,41.3586003,2.1278362,3,,,,,POINT (2.1278362 41.3586003)
629327911,41.4241511,2.1454023,1,,,,,POINT (2.1454023 41.4241511)
629327919,41.4235521,2.1450183,3,,,,,POINT (2.1450183 41.4235521)
629328233,41.4247441,2.142656,4,,,,,POINT (2.142656 41.4247441)
629756642,41.3675464,2.1733857,3,,,,,POINT (2.1733857 41.3675464)
629756678,41.3674643,2.1736717,3,,,,,POINT (2.1736717 41.3674643)
629756705,41.3677408,2.1737263,3,,,,,POINT (2.1737263 41.3677408)
629756710,41.3678249,2.1749178,3,,,,,POINT (2.1749178 41.3678249)
629756713,41.3680739,2.1749371,3,,,,,POINT (2.1749371 41.3680739)
629756716,41.3697741,2.1751457,3,,,,,POINT (2.1751457 41.3697741)
629756725,41.3706177,2.1749209,3,,,,,POINT (2.1749209 41.3706177)
630583121,41.3822564,2.127952,4,,,,,POINT (2.127952 41.3822564)
630597049,41.3852353,2.1287427,3,,,,,POINT (2.1287427 41.3852353)
630600430,41.3838279,2.127868,3,,,,,POINT (2.127868 41.3838279)
630602346,41.3853578,2.1274332,3,,,,,POINT (2.1274332 41.3853578)
630602352,41.3859736,2.1298104,3,,,,,POINT (2.1298104 41.3859736)
630622788,41.3828659,2.1773562,1,,,,,POINT (2.1773562 41.3828659)
631831509,41.3637299,2.136517,4,,,,,POINT (2.136517 41.3637299)
632548268,41.4215186,2.1364007,1,turning_circle,,,,POINT (2.1364007 41.4215186)
637536892,41.4177742,2.138557,3,crossing,,,,POINT (2.138557 41.4177742)
638361905,41.4178248,2.1386852,3,crossing,,,,POINT (2.1386852 41.4178248)
648862198,41.4240452,2.1841007,4,,,,,POINT (2.1841007 41.4240452)
648862223,41.4238699,2.1857449,3,,,,,POINT (2.1857449 41.4238699)
651878676,41.402253,2.1505689,3,,,,,POINT (2.1505689 41.402253)
660778322,41.4030784,2.198723,3,,,,,POINT (2.198723 41.4030784)
660778326,41.4036287,2.1992113,3,,,,,POINT (2.1992113 41.4036287)
660778586,41.4033381,2.1996556,3,,,,,POINT (2.1996556 41.4033381)
666756791,41.4135726,2.1317377,1,,,,,POINT (2.1317377 41.4135726)
667379829,41.4105348,2.1377976,3,,,,,POINT (2.1377976 41.4105348)
667380510,41.4137645,2.136496,4,,,,,POINT (2.136496 41.4137645)
667380511,41.4140019,2.1374422,3,,,,,POINT (2.1374422 41.4140019)
667380524,41.4142286,2.1374651,3,,,,,POINT (2.1374651 41.4142286)
667387213,41.3942513,2.1381099,3,traffic_signals,,,,POINT (2.1381099 41.3942513)
667387217,41.3946779,2.1383069,3,,,,,POINT (2.1383069 41.3946779)
667387220,41.3947029,2.1377897,3,,,,,POINT (2.1377897 41.3947029)
667387223,41.3944088,2.1376984,3,traffic_signals,,,,POINT (2.1376984 41.3944088)
667395973,41.3959036,2.1405607,3,,,,,POINT (2.1405607 41.3959036)
667395974,41.3943171,2.139177,3,,,,,POINT (2.139177 41.3943171)
667410900,41.4061634,2.1744054,4,,,,,POINT (2.1744054 41.4061634)
667898752,41.3700472,2.1300468,4,,,,,POINT (2.1300468 41.3700472)
668475738,41.4241103,2.2099151,3,,,,,POINT (2.2099151 41.4241103)
668477476,41.4228933,2.211257,3,,,,,POINT (2.211257 41.4228933)
668477477,41.423187,2.2113342,3,,,,,POINT (2.2113342 41.423187)
668477478,41.4253972,2.2115174,1,,,,,POINT (2.2115174 41.4253972)
668481013,41.4244288,2.2114327,4,,,,,POINT (2.2114327 41.4244288)
668481016,41.4238872,2.2124991,3,,,,,POINT (2.2124991 41.4238872)
668486347,41.4214014,2.2062617,3,,,,,POINT (2.2062617 41.4214014)
668486373,41.4223264,2.2114956,3,,,,,POINT (2.2114956 41.4223264)
668486384,41.4225836,2.209207,3,,,,,POINT (2.209207 41.4225836)
668486389,41.422173,2.2072097,4,,,,,POINT (2.2072097 41.422173)
668511312,41.4233739,2.208928,3,,,,,POINT (2.208928 41.4233739)
668511317,41.4224808,2.2073646,3,,,,,POINT (2.2073646 41.4224808)
668512260,41.4222651,2.2076326,3,,,,,POINT (2.2076326 41.4222651)
668513854,41.4225315,2.2096061,3,,,,,POINT (2.2096061 41.4225315)
668513855,41.42358,2.2092411,3,,,,,POINT (2.2092411 41.42358)
668513977,41.4224494,2.2099624,3,,,,,POINT (2.2099624 41.4224494)
668513978,41.4237895,2.2095137,3,,,,,POINT (2.2095137 41.4237895)
668514266,41.4217104,2.2137159,3,,,,,POINT (2.2137159 41.4217104)
668517660,41.4222807,2.2145768,4,,,,,POINT (2.2145768 41.4222807)
668517662,41.4221499,2.2138855,3,,,,,POINT (2.2138855 41.4221499)
668517663,41.421792,2.2138924,3,,,,,POINT (2.2138924 41.421792)
668523610,41.4231139,2.208177,3,,,,,POINT (2.208177 41.4231139)
668523613,41.4238449,2.2072848,4,,,,,POINT (2.2072848 41.4238449)
674780716,41.3959814,2.1394383,3,,,,,POINT (2.1394383 41.3959814)
674790896,41.3934401,2.1318839,3,traffic_signals,,,,POINT (2.1318839 41.3934401)
678297060,41.399679,2.1520556,4,,,,,POINT (2.1520556 41.399679)
678297076,41.4003333,2.1512633,4,,,,,POINT (2.1512633 41.4003333)
681936214,41.3756664,2.1227243,3,,,,,POINT (2.1227243 41.3756664)
681936233,41.3756513,2.1232709,4,traffic_signals,,,,POINT (2.1232709 41.3756513)
681936376,41.3873189,2.1233007,4,traffic_signals,,,,POINT (2.1233007 41.3873189)
681936382,41.3878244,2.125322,3,traffic_signals,,,,POINT (2.125322 41.3878244)
681936411,41.3856467,2.1285452,4,,,,,POINT (2.1285452 41.3856467)
686613666,41.4021697,2.1490053,3,,,,,POINT (2.1490053 41.4021697)
687897100,41.3793568,2.1195326,3,,,,,POINT (2.1195326 41.3793568)
687897133,41.3812577,2.115167,3,,,,,POINT (2.115167 41.3812577)
687897143,41.3805808,2.1187134,3,,,,,POINT (2.1187134 41.3805808)
687897144,41.3805996,2.1189729,3,,,,,POINT (2.1189729 41.3805996)
687897145,41.3806406,2.1186115,3,,,,,POINT (2.1186115 41.3806406)
687897152,41.3809746,2.1188135,3,,,,,POINT (2.1188135 41.3809746)
687897156,41.3808796,2.1185857,3,,,,,POINT (2.1185857 41.3808796)
687897164,41.3807963,2.1190824,3,,,,,POINT (2.1190824 41.3807963)
687897174,41.3758187,2.1217189,3,,,,,POINT (2.1217189 41.3758187)
687897181,41.3779833,2.1214708,4,,,,,POINT (2.1214708 41.3779833)
688393798,41.3985853,2.137414,4,,,,,POINT (2.137414 41.3985853)
688393808,41.3987659,2.1405018,3,,,,,POINT (2.1405018 41.3987659)
688393834,41.3992726,2.1374057,4,,,,,POINT (2.1374057 41.3992726)
688393836,41.399287,2.1387357,4,,,,,POINT (2.1387357 41.399287)
688393837,41.3993013,2.1404656,3,,,,,POINT (2.1404656 41.3993013)
688393862,41.4013612,2.1384644,3,,,,,POINT (2.1384644 41.4013612)
688393865,41.4013466,2.1373754,4,,,,,POINT (2.1373754 41.4013466)
688393867,41.4013462,2.1362807,4,traffic_signals,,,,POINT (2.1362807 41.4013462)
688393877,41.3977946,2.1374158,4,traffic_signals,,,,POINT (2.1374158 41.3977946)
688393879,41.4006726,2.1373919,4,,,,,POINT (2.1373919 41.4006726)
688393885,41.4006652,2.1387263,3,,,,,POINT (2.1387263 41.4006652)
689430467,41.4208631,2.2126245,3,,,,,POINT (2.2126245 41.4208631)
